CUSTOMER_ID,ASSESSMENT_YEAR,PRODUCT_DEMAND,OWNERS_MANAGEMENT,ACCESS_CREDIT,PROFITABILITY,SHORT_TERM_LIQUIDITY,MEDIUM_TERM_LIQUIDITY,GROUP_FLAG,TURNOVER,INDUSTRY,DEFAULT_FLAG
1593618,2008,50,50,50,45,50,50,0,17774161.47,"Electricity, Gas and Water ",1
1566089,2008,59,61,61,60,58,57,1,17776523.21,Manufacturing,0
4494117,2008,50,60,50,50,50,50,1,17776851.55,"Electricity, Gas and Water ",0
3067299,2005,55,62,55,56,55,57,0,17786716.97,Manufacturing,0
2404671,2007,60,50,50,50,50,50,0,17790995.56,Trade,0
1623692,2003,65,55,58,52,52,52,1,17790997.79,Office Machinery and Computer Industries,0
1556802,2003,60,62,56,60,60,56,1,17790997.79,Manufacturing,0
1600893,2008,55,65,60,50,55,50,1,17794982.25,Trade,0
1587749,2008,50,65,52,50,50,50,1,17819815.42,Property and Construction Sectors,1
1593779,2006,55,55,50,50,50,50,0,17821577.52,Office Machinery and Computer Industries,0
2886290,2007,65,66,63,79,84,60,0,17871929.09,Manufacturing,0
3090468,2006,54,68,50,58,50,59,1,17872118.4,"Agriculture, Livestock and Fisheries",0
201469,2004,79,85,86,77,83,80,1,17872235.3,Manufacturing,0
3365785,2008,65,65,60,60,62,58,1,17877133.04,Trade,0
2405279,2008,50,51,45,50,50,50,1,17887685.63,Trade,1
1573348,2002,60,60,60,60,65,65,0,17892406.81,Manufacturing,0
1574082,2006,55,52,51,52,53,53,0,17913024.38,Property and Construction Sectors,0
1560752,2008,62,61,63,75,79,62,0,17925852.98,Manufacturing,0
197296,2008,50,50,40,40,40,40,0,17930684.63,Manufacturing,1
3372087,2006,66,65,63,64,68,60,1,17932348.5,Manufacturing,0
1593569,2006,63,62,63,65,65,62,1,17933802.68,Property and Construction Sectors,0
3747903,2008,50,50,45,45,40,45,1,17934189.79,Property and Construction Sectors,0
1622495,2002,60,60,55,30,40,55,0,17934417.56,Office Machinery and Computer Industries,0
1613374,2008,48,48,48,48,48,48,1,17952367.07,Property and Construction Sectors,1
1565490,2007,55,56,52,50,53,53,1,17952671.18,Manufacturing,0
1576113,2008,60,68,57,56,58,56,1,17956722.01,Manufacturing,0
1593039,2004,60,60,55,50,55,60,0,17960012.62,Manufacturing,0
4460932,2008,55,55,55,50,55,55,1,17961546.8,Trade,0
3367138,2008,53,52,45,51,48,42,1,17967430,Manufacturing,0
4788842,2008,48,67,46,46,46,45,1,17978111.1,Trade,0
1586747,2007,59,59,59,76,64,62,1,17979760.61,Trade,0
190513,2006,52,60,50,60,55,60,1,17999618,Manufacturing,0
1552057,2004,55,50,50,45,55,55,1,18003211.57,Manufacturing,0
1608174,2006,55,60,60,55,60,60,0,18005844.08,Hotels and Leisure,0
1614745,2007,55,65,55,50,50,50,0,18007448.32,Property and Construction Sectors,0
1561912,2008,62,62,61,60,61,61,1,18009041.6,Trade,0
1588897,2008,48,43,35,35,44,43,0,18034989.87,Trade,1
1557323,2008,55,55,55,50,52,55,1,18036874.65,Other,0
1594017,2002,55,55,55,60,55,50,0,18048105.01,Property and Construction Sectors,0
208329,2004,55,56,55,56,56,50,1,18057982.2,Property and Construction Sectors,0
4437124,2008,50,50,48,50,49,48,1,18060492.9,Office Machinery and Computer Industries,0
208348,2003,65,65,68,55,65,65,0,18063144.4,Manufacturing,0
2815096,2006,63,65,60,52,55,63,0,18067609.76,Trade,0
1560148,2002,63,60,64,60,58,61,1,18098208.67,Manufacturing,0
1561279,2003,70,65,60,60,60,65,0,18098597.57,Property and Construction Sectors,0
201817,2007,75,80,75,65,70,60,1,18100012,Trade,0
1571800,2008,55,55,55,52,52,45,0,18101162,Manufacturing,0
1556430,2002,70,65,60,55,60,65,0,18108903.1,Manufacturing,0
1611711,2008,65,75,65,57,60,60,0,18113271.98,Property and Construction Sectors,0
1591562,2004,60,60,60,65,60,60,1,18115879.88,"Agriculture, Livestock and Fisheries",0
1591799,2008,60,55,40,45,45,50,1,18127868.78,Other,0
1569793,2006,65,73,62,66,58,86,1,18132507.58,Manufacturing,0
1588956,2008,54,61,55,50,62,58,1,18159706.1,Trade,0
1558772,2003,63,85,66,48,50,62,1,18168638.1,Manufacturing,0
1620278,2003,70,70,60,50,55,55,1,18181029.65,"Transport, Storage and Communications Infrastructure",0
1625134,2008,50,45,40,40,50,45,0,18184019.45,Property and Construction Sectors,1
1560912,2005,70,65,75,75,80,70,0,18197637.2,Manufacturing,0
1577812,2008,57,60,55,55,55,55,1,18201926.39,Property and Construction Sectors,0
1594708,2002,60,50,55,60,60,50,0,18210381.98,"Transport, Storage and Communications Infrastructure",0
1591851,2005,60,65,60,50,50,50,1,18221572.03,Manufacturing,0
4437455,2007,52,55,58,52,52,45,1,18229363.79,Manufacturing,0
1624678,2005,65,60,60,50,55,55,0,18230275.33,Property and Construction Sectors,0
2414943,2005,65,60,65,60,60,65,0,18231242.53,"Agriculture, Livestock and Fisheries",0
4961413,2008,64,61,61,68,61,54,0,18238867.61,Trade,0
1559949,2003,50,70,60,50,55,60,1,18242000,Manufacturing,0
204776,2005,65,70,70,65,65,60,1,18262422.26,"Electricity, Gas and Water ",0
3360681,2008,40,40,40,40,40,40,1,18264172.94,Office Machinery and Computer Industries,1
3358323,2005,59,58,57,59,61,53,0,18269000,"Transport, Storage and Communications Infrastructure",0
1558609,2004,55,60,50,60,50,50,1,18270953.77,Manufacturing,0
209535,2008,52,58,57,53,53,57,1,18287413.8,Trade,0
1587675,2005,58,63,55,55,58,60,1,18288663.26,Manufacturing,0
2923931,2006,60,55,60,60,60,60,0,18296588.97,Property and Construction Sectors,0
1590851,2003,50,53,55,53,53,57,1,18320400.19,Manufacturing,1
206612,2005,56,61,59,51,52,56,1,18331570.44,Other,0
195663,2005,65,62,61,58,63,64,1,18335194.82,Manufacturing,0
2400592,2005,65,62,60,58,64,63,1,18335194.82,Manufacturing,0
1588128,2008,64,64,60,60,55,60,0,18336511.9,Property and Construction Sectors,0
1605775,2006,53,58,61,50,51,49,1,18337949.8,Trade,0
2811850,2005,60,65,65,65,60,60,0,18338841.05,Trade,0
1575486,2002,70,65,70,65,70,65,0,18345645.38,Manufacturing,0
1575424,2006,64,67,61,46,60,81,0,18349456.03,Manufacturing,0
1588956,2003,55,56,56,55,57,55,0,18351660.97,Trade,0
1553256,2004,62,63,63,62,65,64,1,18370297.9,Manufacturing,0
3363961,2008,55,60,56,59,59,55,1,18375616.6,Manufacturing,0
1560040,2007,55,59,56,65,56,65,1,18375616.6,Manufacturing,0
1558740,2005,60,65,55,53,51,63,1,18380183.94,Trade,0
3364680,2008,48,50,50,50,55,52,0,18398393.26,Property and Construction Sectors,1
3364680,2008,45,45,47,47,50,45,0,18398393.26,Property and Construction Sectors,1
189522,2004,70,65,60,60,60,55,1,18426184.7,Manufacturing,0
1597454,2008,50,50,48,45,50,50,0,18426265.71,Trade,1
1597454,2008,50,50,50,45,50,50,0,18426265.71,Trade,1
1574603,2008,55,50,50,50,50,40,0,18434171.51,Property and Construction Sectors,0
1574603,2008,55,52,54,50,52,48,0,18434171.51,Property and Construction Sectors,0
1618470,2004,50,65,45,45,50,45,1,18467350.25,Manufacturing,0
1590584,2007,53,53,53,53,53,53,1,18467748.52,Manufacturing,0
1589129,2007,53,63,40,24,43,53,0,18480855.29,Manufacturing,0
1583160,2007,50,65,50,40,45,45,1,18482488.24,Manufacturing,0
1602895,2004,61,60,58,55,57,59,1,18485607.87,Office Machinery and Computer Industries,0
1553946,2007,52,55,51,50,51,53,1,18503691.56,Other,0
1553766,2003,60,67,69,70,65,68,1,18506824.71,Manufacturing,0
1570606,2003,65,70,70,75,70,70,1,18519061.7,Trade,0
1570606,2003,65,70,70,75,70,70,1,18519061.7,Trade,0
1601179,2003,50,70,45,45,45,55,1,18519061.7,Property and Construction Sectors,0
1601179,2003,50,70,45,45,45,55,1,18519061.7,Property and Construction Sectors,0
1595360,2002,55,55,50,49,49,50,1,18536823.24,Trade,0
4701909,2007,65,55,60,55,50,55,0,18551739.04,Manufacturing,0
1621221,2002,60,60,50,50,55,60,1,18565290.92,Hotels and Leisure,0
1568634,2008,55,55,53,53,54,52,1,18566248.62,Trade,0
1574082,2003,60,50,50,50,55,55,0,18587757.95,Property and Construction Sectors,0
1573409,2004,60,65,55,55,55,55,1,18591102,Office Machinery and Computer Industries,0
4494713,2007,50,73,45,45,54,45,1,18593545.57,Hotels and Leisure,0
1605151,2008,56,57,53,60,66,60,1,18648274.92,Property and Construction Sectors,0
2921417,2007,60,70,60,55,55,45,0,18649426.86,Trade,0
191219,2006,55,56,52,50,52,53,0,18649830.35,Manufacturing,0
1592618,2004,60,57,57,60,56,56,0,18652190.72,Manufacturing,0
4416153,2008,52,50,40,50,40,50,1,18659092.87,Manufacturing,0
1629938,2006,68,70,65,70,70,65,0,18677416.09,"Electricity, Gas and Water ",0
1597013,2006,77,78,83,72,90,90,0,18682643.14,Manufacturing,0
1586833,2003,55,50,50,50,53,53,1,18686234.57,Property and Construction Sectors,0
1577517,2008,60,45,45,45,50,45,0,18690389.18,Manufacturing,0
1606675,2006,67,68,61,61,58,52,1,18690773.1,Manufacturing,0
207207,2002,65,55,50,47,45,45,0,18693655.06,Manufacturing,0
1570977,2005,80,70,75,70,60,70,1,18696314.68,Extractive Industries ,0
1633140,2008,49,50,48,49,48,47,0,18696333.61,Property and Construction Sectors,1
1633140,2008,67,75,71,72,61,62,0,18696333.61,Property and Construction Sectors,0
1607718,2007,59,40,40,50,45,45,1,18698344.3,"Transport, Storage and Communications Infrastructure",0
1585564,2003,45,60,50,50,45,50,1,18722749.31,Manufacturing,0
2407398,2006,54,52,51,54,55,53,0,18722758.46,Trade,0
2407398,2006,54,51,52,51,53,52,0,18722758.46,Trade,0
1571635,2008,50,53,45,50,40,40,1,18727275.59,Property and Construction Sectors,0
191156,2008,61,56,56,58,61,56,1,18730587.5,Trade,0
1568620,2008,62,62,60,45,74,90,0,18744585.2,Trade,0
1611120,2008,55,60,60,55,55,55,0,18762411.97,Trade,0
2887927,2008,51,50,45,48,48,48,1,18764433.84,Property and Construction Sectors,1
1576157,2008,55,60,60,55,60,50,1,18771992.47,Manufacturing,0
1556536,2007,65,70,65,50,65,65,0,18789180,Manufacturing,0
1599734,2008,54,64,55,62,64,61,1,18790889,Trade,0
3078653,2004,60,70,59,50,60,60,1,18793236.63,Property and Construction Sectors,0
1596534,2003,65,60,60,60,60,60,1,18793236.63,"Electricity, Gas and Water ",0
3361243,2007,61,68,56,58,51,61,1,18801066.02,Extractive Industries ,0
4569437,2008,50,59,53,50,51,52,1,18807533.39,Office Machinery and Computer Industries,1
3457252,2008,54,59,55,53,56,55,1,18807533.39,Trade,0
1559928,2007,59,65,65,60,62,65,1,18820262.06,Manufacturing,0
1586833,2004,60,56,55,50,55,50,1,18830430.53,Property and Construction Sectors,0
4309607,2008,55,50,45,50,50,40,0,18833386.61,Manufacturing,0
4309607,2008,55,50,45,50,50,40,0,18833386.61,Manufacturing,0
4309607,2008,55,60,50,50,50,50,0,18833386.61,Manufacturing,0
1589412,2003,62,60,58,60,62,58,1,18837993.94,Property and Construction Sectors,0
3380063,2007,58,57,55,60,61,60,1,18841168,Manufacturing,0
1593066,2008,45,45,45,45,45,45,1,18847012.77,Manufacturing,1
1607302,2004,58,53,54,52,54,52,0,18866245.16,Trade,0
1605151,2006,52,55,52,50,52,52,1,18873196.64,Property and Construction Sectors,0
1579663,2003,60,55,60,55,60,55,0,18873730,Trade,0
1591109,2003,60,60,65,55,60,55,1,18881259.91,Manufacturing,0
1591110,2003,57,55,55,52,55,55,1,18881259.91,Manufacturing,0
1609244,2002,65,65,50,45,50,50,1,18882425.33,Other,0
4460988,2008,40,40,40,40,40,40,0,18890243.4,Property and Construction Sectors,1
4460988,2008,40,40,40,40,40,40,0,18890243.4,Property and Construction Sectors,1
2409309,2005,60,60,55,50,55,55,1,18909562.2,Manufacturing,0
1588072,2005,60,65,60,55,55,60,1,18909562.2,Manufacturing,0
1590992,2007,60,65,52,59,58,64,1,18911739.3,Trade,0
1571056,2008,60,60,65,60,60,60,1,18911918.46,Trade,0
1579102,2008,60,60,65,55,65,65,1,18911918.46,Trade,0
1552788,2002,63,60,60,55,60,60,1,18923950.84,Manufacturing,0
1558940,2008,59,62,62,59,63,62,1,18932731,Manufacturing,0
1585254,2006,62,58,57,56,62,56,0,18938918.99,Manufacturing,0
2887143,2008,45,50,45,50,20,50,1,18958567.37,Property and Construction Sectors,0
1586882,2005,65,62,61,59,63,62,1,18963476.5,Manufacturing,0
202576,2004,60,60,60,60,60,55,0,18984799.87,Manufacturing,0
3360839,2008,45,60,48,24,50,32,1,18988747.85,Office Machinery and Computer Industries,1
3362098,2008,51,60,48,36,55,26,1,18988747.85,Office Machinery and Computer Industries,1
1601213,2004,65,70,65,55,60,60,0,18989344.81,Other,0
1618893,2008,55,60,55,58,55,50,1,18990262.8,Property and Construction Sectors,0
3376327,2008,50,60,55,55,56,50,1,18990262.8,Property and Construction Sectors,1
1612652,2008,58,60,59,60,60,60,1,18990262.8,Property and Construction Sectors,0
1631920,2008,59,60,55,60,60,55,1,18990262.8,Property and Construction Sectors,0
1560885,2007,60,65,60,65,70,65,1,19000439.54,Other,0
1612491,2006,55,55,55,60,55,50,1,19000931.32,Property and Construction Sectors,0
1612491,2006,55,58,55,60,58,50,1,19000931.32,Property and Construction Sectors,0
1561557,2003,60,70,55,45,55,60,0,19002903,Manufacturing,0
1606588,2007,60,65,65,59,55,60,1,19009731.66,Trade,0
2829797,2007,65,57,58,56,57,48,1,19027919.67,Office Machinery and Computer Industries,0
2829797,2008,56,56,54,56,55,51,1,19027919.67,Office Machinery and Computer Industries,0
3457252,2008,52,58,54,52,50,51,1,19034551.43,Trade,0
4462006,2008,56,60,60,53,58,55,1,19073610.97,Manufacturing,0
1574603,2008,55,55,56,50,55,50,0,19088645.24,Property and Construction Sectors,0
1566087,2008,60,70,55,55,55,55,1,19090841.76,Property and Construction Sectors,0
1551891,2004,65,75,70,65,70,50,1,19127050.18,Manufacturing,0
1553849,2004,61,56,65,67,67,70,0,19158337.67,Manufacturing,0
209200,2005,58,80,70,69,69,67,1,19160968.54,Manufacturing,0
1560021,2007,68,68,49,47,58,53,0,19189502.25,Manufacturing,0
2921507,2007,58,54,59,55,56,58,0,19190507.72,Trade,0
4745327,2008,61,59,55,56,53,43,1,19197679.95,Manufacturing,0
1602544,2004,60,60,55,55,60,55,1,19197745.75,Manufacturing,0
1593211,2007,65,60,65,70,65,62,1,19210648.19,Trade,0
1564434,2005,58,58,60,57,65,59,1,19211981.09,"Agriculture, Livestock and Fisheries",0
1570271,2005,65,59,62,59,58,59,0,19232012.19,Property and Construction Sectors,0
1590173,2006,58,70,65,65,56,60,1,19240040.29,Manufacturing,0
1593618,2008,49,48,48,45,49,48,1,19255327.8,"Electricity, Gas and Water ",1
1556980,2007,48,48,48,48,48,48,0,19258679.9,Office Machinery and Computer Industries,1
1556980,2008,48,48,48,48,48,48,0,19258679.9,Office Machinery and Computer Industries,1
1552068,2002,75,70,70,65,70,70,0,19269255.08,Manufacturing,0
1552083,2008,61,60,62,56,52,65,0,19274673.23,Manufacturing,0
1552083,2008,61,60,62,56,65,52,0,19274673.23,Manufacturing,0
3379695,2007,54,58,45,57,52,42,1,19282802.84,Trade,0
1569174,2003,60,58,56,51,55,57,1,19294027.8,Trade,0
1579663,2004,61,65,66,65,58,63,1,19303420,Trade,0
1556945,2001,80,80,70,70,70,80,1,19314660.25,Property and Construction Sectors,0
1589669,2004,57,50,50,50,50,50,0,19322860.83,Trade,0
1576213,2008,63,65,60,60,62,56,1,19326272.2,Office Machinery and Computer Industries,0
1561094,2002,65,60,65,65,65,65,1,19336283.19,Manufacturing,0
1603268,2008,54,57,62,55,61,60,1,19345491.55,Manufacturing,0
4570220,2008,55,55,55,55,50,50,1,19354031.42,"Transport, Storage and Communications Infrastructure",0
1575826,2003,65,70,65,65,65,65,0,19370468.73,"Transport, Storage and Communications Infrastructure",0
1592493,2004,55,60,55,55,52,50,1,19384520.34,Office Machinery and Computer Industries,0
1590483,2003,72,55,55,55,58,60,1,19394823.84,Property and Construction Sectors,0
1551749,2007,56,64,56,62,60,65,1,19404021.44,Trade,0
1551744,2005,65,65,70,60,74,71,0,19409387,Manufacturing,0
190981,2002,64,66,58,65,66,59,0,19425949.73,Manufacturing,0
206612,2006,55,60,60,50,55,55,1,19439998.38,Other,0
1568971,2005,65,65,70,65,65,65,0,19447804.37,Manufacturing,0
1591903,2008,45,40,55,50,50,55,1,19453642.76,Manufacturing,0
1565875,2002,65,60,75,75,75,70,1,19459605.09,Manufacturing,0
1554226,2005,60,60,60,50,57,55,1,19467407.3,Office Machinery and Computer Industries,0
1557399,2004,75,55,68,60,70,60,0,19480214.96,Property and Construction Sectors,0
1604416,2008,51,50,50,50,50,50,1,19486212.24,Property and Construction Sectors,0
2406889,2006,55,54,52,45,50,45,0,19499460,Trade,0
1568349,2006,60,65,60,65,60,60,0,19501495,Office Machinery and Computer Industries,0
1591996,2007,56,54,51,51,51,43,1,19527216.13,Property and Construction Sectors,0
3363234,2007,55,54,53,51,52,53,1,19527216.13,Property and Construction Sectors,0
1621670,2004,60,60,55,55,60,50,1,19538253.82,Office Machinery and Computer Industries,0
1596717,2008,62,60,55,55,55,51,1,19540770.28,"Transport, Storage and Communications Infrastructure",0
1619202,2008,60,60,65,70,65,70,0,19545142.24,Property and Construction Sectors,0
1586394,2005,55,60,50,50,50,60,0,19551217.93,Manufacturing,0
206547,2007,60,58,57,60,60,63,1,19555617.89,Property and Construction Sectors,0
4766713,2008,70,70,65,65,70,70,0,19561296.19,Trade,0
189820,2008,54,60,49,47,47,40,1,19573403.19,Manufacturing,0
1611916,2006,55,65,50,50,50,50,1,19576088.57,Property and Construction Sectors,0
4985915,2008,70,69,63,42,73,80,0,19579167.48,"Agriculture, Livestock and Fisheries",0
189820,2007,54,69,50,47,50,52,1,19599835.96,Manufacturing,0
2406218,2005,50,50,45,45,50,50,0,19632490.57,Property and Construction Sectors,1
2397673,2006,65,68,50,46,53,55,1,19633985.63,Manufacturing,0
3081021,2005,60,70,55,45,60,60,0,19646115.77,Manufacturing,0
1580644,2003,65,65,60,60,60,65,1,19663250.75,Property and Construction Sectors,0
4703235,2008,50,50,50,45,45,45,1,19679041.28,Trade,1
1589010,2007,55,60,50,55,55,55,1,19681924.07,Manufacturing,0
1583578,2003,60,65,70,60,65,70,0,19691496.12,"Agriculture, Livestock and Fisheries",0
3089949,2008,60,60,58,64,70,61,1,19699224,Trade,0
1591946,2008,55,60,48,50,45,50,1,19712441.11,Property and Construction Sectors,0
1612724,2006,50,60,52,51,53,48,0,19723557.87,"Transport, Storage and Communications Infrastructure",0
1553612,2008,35,54,22,30,58,30,1,19731347.48,Trade,0
3372651,2008,57,52,56,55,59,58,1,19732057.67,Office Machinery and Computer Industries,0
1557717,2007,55,55,50,50,45,50,1,19736362.09,Other,0
2400050,2003,67,66,70,68,70,65,1,19738403.58,Manufacturing,0
3080752,2007,60,64,58,58,60,56,0,19765459.98,Manufacturing,0
189833,2006,60,60,70,60,60,63,1,19787658.13,Manufacturing,0
1557419,2004,70,65,70,60,70,70,1,19803759.77,Manufacturing,0
209446,2003,60,65,60,55,60,50,0,19807537.99,Trade,0
1605533,2001,50,50,50,50,50,50,1,19840518.13,Manufacturing,0
1619202,2007,60,60,65,70,65,70,0,19841613.2,Property and Construction Sectors,0
1575482,2004,50,70,65,60,65,65,1,19849819.77,Manufacturing,0
1572495,2006,62,59,59,61,59,60,1,19850675.92,Trade,0
3365536,2007,65,75,65,59,66,90,1,19879253.63,Office Machinery and Computer Industries,0
1556851,2002,75,60,70,70,70,75,0,19885525.22,Manufacturing,0
1558350,2007,66,61,53,51,58,56,0,19896334.58,Manufacturing,0
1636501,2006,60,65,55,50,55,55,1,19913882.62,Trade,0
1603689,2002,65,65,65,60,65,60,1,19934050,Other,0
3384489,2008,50,60,40,50,30,10,1,19935421.31,Trade,0
4293721,2008,58,60,53,50,57,50,1,19965302.15,Trade,0
3385199,2008,60,60,55,50,55,55,1,19979409.57,Property and Construction Sectors,0
4571184,2008,60,60,50,40,50,50,1,19979409.57,Manufacturing,0
191617,2003,50,40,45,45,45,45,1,20000814.53,Office Machinery and Computer Industries,0
2888506,2007,65,65,55,75,75,65,1,20009007.57,Property and Construction Sectors,0
2888506,2008,65,65,55,75,75,65,1,20009007.57,Property and Construction Sectors,0
1583416,2005,55,62,55,54,54,50,1,20009556.82,Manufacturing,0
1583416,2005,56,65,55,53,50,52,1,20009556.82,Manufacturing,0
2886685,2008,65,60,61,53,60,62,0,20029023.23,Manufacturing,0
2886685,2007,65,60,61,53,60,63,0,20029023.23,Manufacturing,0
1557226,2005,70,65,55,55,55,60,0,20031751,Manufacturing,0
4293721,2007,60,60,53,50,57,50,1,20031836.1,Trade,0
4299448,2007,60,60,60,53,55,57,1,20031836.1,Property and Construction Sectors,0
1571056,2002,70,70,70,70,70,70,1,20043666.16,Trade,0
3360174,2007,58,70,57,39,45,45,1,20067259.14,Trade,0
1568664,2004,50,55,55,50,60,55,1,20074092.28,Trade,0
1587388,2008,60,62,62,60,62,59,1,20089062.7,Manufacturing,0
1555040,2008,59,63,60,50,65,66,1,20119201.01,Manufacturing,0
4295447,2008,55,60,54,54,52,55,1,20127062.35,Manufacturing,0
1589967,2008,40,40,40,40,40,40,0,20136426.39,Property and Construction Sectors,1
1566432,2007,60,60,65,45,65,65,1,20137614.9,Manufacturing,0
203294,2008,63,66,58,62,73,56,1,20145274.81,Manufacturing,0
209569,2006,58,60,50,45,48,45,0,20147240.8,Trade,0
1572148,2006,65,65,65,50,60,65,0,20166000,Manufacturing,0
1589540,2006,60,65,60,55,60,55,0,20194901.95,Manufacturing,0
1605256,2005,60,55,60,70,70,50,0,20201846,Manufacturing,0
1588999,2006,55,65,53,43,64,57,1,20223157.34,Manufacturing,0
1561616,2006,54,65,55,37,56,61,1,20223157.34,Manufacturing,0
1567752,2006,65,60,55,55,50,50,1,20252291.91,Trade,0
1555722,2006,65,60,65,65,60,60,1,20252291.91,Trade,0
1601307,2003,55,60,60,45,55,60,1,20264768.65,Trade,0
1594143,2007,60,75,54,53,62,57,1,20265967.61,Manufacturing,0
1619241,2004,60,60,60,60,60,60,1,20276389.91,Other,0
1583578,2003,60,65,70,60,65,75,0,20278456.22,"Agriculture, Livestock and Fisheries",0
1594542,2001,50,50,50,50,50,50,0,20280850.56,Manufacturing,0
1589909,2008,45,50,50,50,50,50,0,20291484.31,Manufacturing,1
1579355,2003,60,65,60,55,60,60,0,20324812,Manufacturing,0
3086251,2008,55,60,50,50,51,54,1,20330022.29,Manufacturing,0
203943,2008,55,65,57,55,58,63,1,20330022.29,Manufacturing,0
3086251,2008,45,52,45,50,50,50,1,20330022.29,Manufacturing,1
